100000	100000	0	100000	40	100000	40	100000	100000	100000	35	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	
20	25	39	0	79	100000	79	100000	100000	103	74	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	
100000	35	100000	100000	0	20	100000	100000	40	113	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	
100000	100000	15	100000	55	0	55	100000	100000	100000	50	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	
100000	100000	100000	100000	100000	100000	0	100000	100000	100000	100000	30	100000	100000	100000	100000	100000	80	100000	100000	100000	
45	50	64	25	104	100000	104	0	100000	128	99	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	
100000	100000	100000	100000	100000	100000	100000	100000	0	100000	100000	100000	100000	100000	50	100000	100000	100000	63	100000	100000	
100000	100000	100000	100000	100000	20	100000	100000	12	0	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	
100000	100000	100000	100000	100000	23	30	100000	100000	100000	0	100000	100000	100000	100000	25	100000	100000	100000	100000	100000	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	0	7	100000	100000	100000	100000	100000	100000	30	100000	
100000	100000	100000	100000	100000	100000	100000	10	100000	100000	100000	100000	0	100000	100000	100000	100000	100000	100000	100000	99	
100000	100000	100000	100000	100000	100000	100000	100000	100000	15	100000	100000	100000	0	100000	100000	100000	100000	100000	100000	100000	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	38	100000	100000	100000	0	100000	100000	100000	8	100000	100000	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	21	100000	100000	100000	0	100000	100000	100000	100000	100000	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	3	9	100000	100000	100000	0	100000	100000	25	100000	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	42	100000	100000	100000	18	100000	100000	0	10	100000	100000	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	35	100000	100000	100000	100000	0	100000	22	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	25	100000	100000	100000	0	15	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	80	10	100000	100000	0	



Iteration #4
0	5	19	100000	59	100000	59	100000	100000	83	54	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	
100000	0	100000	100000	100000	100000	100000	100000	100000	78	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	
100000	100000	0	100000	40	100000	40	100000	100000	100000	35	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	
20	25	39	0	79	100000	79	100000	100000	103	74	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	
100000	35	100000	100000	0	20	100000	100000	40	113	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	
100000	100000	15	100000	55	0	55	100000	100000	100000	50	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	
100000	100000	100000	100000	100000	100000	0	100000	100000	100000	100000	30	100000	100000	100000	100000	100000	80	100000	100000	100000	
45	50	64	25	104	100000	104	0	100000	128	99	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	
100000	100000	100000	100000	100000	100000	100000	100000	0	100000	100000	100000	100000	100000	50	100000	100000	100000	63	100000	100000	
100000	100000	100000	100000	100000	20	100000	100000	12	0	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	
100000	100000	100000	100000	100000	23	30	100000	100000	100000	0	100000	100000	100000	100000	25	100000	100000	100000	100000	100000	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	0	7	100000	100000	100000	100000	100000	100000	30	100000	
100000	100000	100000	100000	100000	100000	100000	10	100000	100000	100000	100000	0	100000	100000	100000	100000	100000	100000	100000	99	
100000	100000	100000	100000	100000	100000	100000	100000	100000	15	100000	100000	100000	0	100000	100000	100000	100000	100000	100000	100000	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	38	100000	100000	100000	0	100000	100000	100000	8	100000	100000	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	21	100000	100000	100000	0	100000	100000	100000	100000	100000	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	3	9	100000	100000	100000	0	100000	100000	25	100000	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	42	100000	100000	100000	18	100000	100000	0	10	100000	100000	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	35	100000	100000	100000	100000	0	100000	22	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	25	100000	100000	100000	0	15	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	80	10	100000	100000	0	



Iteration #5
0	5	19	100000	59	79	59	100000	99	83	54	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	
100000	0	100000	100000	100000	100000	100000	100000	100000	78	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	
100000	75	0	100000	40	60	40	100000	80	153	35	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	
20	25	39	0	79	99	79	100000	119	103	74	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	
100000	35	100000	100000	0	20	100000	100000	40	113	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	
100000	90	15	100000	55	0	55	100000	95	168	50	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	
100000	100000	100000	100000	100000	100000	0	100000	100000	100000	100000	30	100000	100000	100000	100000	100000	80	100000	100000	100000	
45	50	64	25	104	124	104	0	144	128	99	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	
100000	100000	100000	100000	100000	100000	100000	100000	0	100000	100000	100000	100000	100000	50	100000	100000	100000	63	100000	100000	
100000	100000	100000	100000	100000	20	100000	100000	12	0	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	
100000	100000	100000	100000	100000	23	30	100000	100000	100000	0	100000	100000	100000	100000	25	100000	100000	100000	100000	100000	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	0	7	100000	100000	100000	100000	100000	100000	30	100000	
100000	100000	100000	100000	100000	100000	100000	10	100000	100000	100000	100000	0	100000	100000	100000	100000	100000	100000	100000	99	
100000	100000	100000	100000	100000	100000	100000	100000	100000	15	100000	100000	100000	0	100000	100000	100000	100000	100000	100000	100000	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	38	100000	100000	100000	0	100000	100000	100000	8	100000	100000	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	21	100000	100000	100000	0	100000	100000	100000	100000	100000	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	3	9	100000	100000	100000	0	100000	100000	25	100000	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	42	100000	100000	100000	18	100000	100000	0	10	100000	100000	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	35	100000	100000	100000	100000	0	100000	22	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	25	100000	100000	100000	0	15	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	80	10	100000	100000	0	



Iteration #6
0	5	19	100000	59	79	59	100000	99	83	54	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	
100000	0	100000	100000	100000	100000	100000	100000	100000	78	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	
100000	75	0	100000	40	60	40	100000	80	153	35	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	
20	25	39	0	79	99	79	100000	119	103	74	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	
100000	35	35	100000	0	20	75	100000	40	113	70	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	
100000	90	15	100000	55	0	55	100000	95	168	50	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	
100000	100000	100000	100000	100000	100000	0	100000	100000	100000	100000	30	100000	100000	100000	100000	100000	80	100000	100000	100000	
45	50	64	25	104	124	104	0	144	128	99	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	
100000	100000	100000	100000	100000	100000	100000	100000	0	100000	100000	100000	100000	100000	50	100000	100000	100000	63	100000	100000	
100000	110	35	100000	75	20	75	100000	12	0	70	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	
100000	113	38	100000	78	23	30	100000	118	191	0	100000	100000	100000	100000	25	100000	100000	100000	100000	100000	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	0	7	100000	100000	100000	100000	100000	100000	30	100000	
100000	100000	100000	100000	100000	100000	100000	10	100000	100000	100000	100000	0	100000	100000	100000	100000	100000	100000	100000	99	
100000	100000	100000	100000	100000	100000	100000	100000	100000	15	100000	100000	100000	0	100000	100000	100000	100000	100000	100000	100000	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	38	100000	100000	100000	0	100000	100000	100000	8	100000	100000	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	21	100000	100000	100000	0	100000	100000	100000	100000	100000	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	3	9	100000	100000	100000	0	100000	100000	25	100000	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	42	100000	100000	100000	18	100000	100000	0	10	100000	100000	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	35	100000	100000	100000	100000	0	100000	22	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	25	100000	100000	100000	0	15	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	80	10	100000	100000	0	



Iteration #7
0	5	19	100000	59	79	59	100000	99	83	54	89	100000	100000	100000	100000	100000	139	100000	100000	100000	
100000	0	100000	100000	100000	100000	100000	100000	100000	78	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	
100000	75	0	100000	40	60	40	100000	80	153	35	70	100000	100000	100000	100000	100000	120	100000	100000	100000	
20	25	39	0	79	99	79	100000	119	103	74	109	100000	100000	100000	100000	100000	159	100000	100000	100000	
100000	35	35	100000	0	20	75	100000	40	113	70	105	100000	100000	100000	100000	100000	155	100000	100000	100000	
100000	90	15	100000	55	0	55	100000	95	168	50	85	100000	100000	100000	100000	100000	135	100000	100000	100000	
100000	100000	100000	100000	100000	100000	0	100000	100000	100000	100000	30	100000	100000	100000	100000	100000	80	100000	100000	100000	
45	50	64	25	104	124	104	0	144	128	99	134	100000	100000	100000	100000	100000	184	100000	100000	100000	
100000	100000	100000	100000	100000	100000	100000	100000	0	100000	100000	100000	100000	100000	50	100000	100000	100000	63	100000	100000	
100000	110	35	100000	75	20	75	100000	12	0	70	105	100000	100000	100000	100000	100000	155	100000	100000	100000	
100000	113	38	100000	78	23	30	100000	118	191	0	60	100000	100000	100000	25	100000	110	100000	100000	100000	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	0	7	100000	100000	100000	100000	100000	100000	30	100000	
100000	100000	100000	100000	100000	100000	100000	10	100000	100000	100000	100000	0	100000	100000	100000	100000	100000	100000	100000	99	
100000	100000	100000	100000	100000	100000	100000	100000	100000	15	100000	100000	100000	0	100000	100000	100000	100000	100000	100000	100000	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	38	100000	100000	100000	0	100000	100000	100000	8	100000	100000	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	21	100000	100000	100000	0	100000	100000	100000	100000	100000	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	3	9	100000	100000	100000	0	100000	100000	25	100000	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	42	100000	100000	100000	18	100000	100000	0	10	100000	100000	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	35	100000	100000	100000	100000	0	100000	22	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	25	100000	100000	100000	0	15	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	80	10	100000	100000	0	



Iteration #8
0	5	19	100000	59	79	59	100000	99	83	54	89	100000	100000	100000	100000	100000	139	100000	100000	100000	
100000	0	100000	100000	100000	100000	100000	100000	100000	78	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	
100000	75	0	100000	40	60	40	100000	80	153	35	70	100000	100000	100000	100000	100000	120	100000	100000	100000	
20	25	39	0	79	99	79	100000	119	103	74	109	100000	100000	100000	100000	100000	159	100000	100000	100000	
100000	35	35	100000	0	20	75	100000	40	113	70	105	100000	100000	100000	100000	100000	155	100000	100000	100000	
100000	90	15	100000	55	0	55	100000	95	168	50	85	100000	100000	100000	100000	100000	135	100000	100000	100000	
100000	100000	100000	100000	100000	100000	0	100000	100000	100000	100000	30	100000	100000	100000	100000	100000	80	100000	100000	100000	
45	50	64	25	104	124	104	0	144	128	99	134	100000	100000	100000	100000	100000	184	100000	100000	100000	
100000	100000	100000	100000	100000	100000	100000	100000	0	100000	100000	100000	100000	100000	50	100000	100000	100000	63	100000	100000	
100000	110	35	100000	75	20	75	100000	12	0	70	105	100000	100000	100000	100000	100000	155	100000	100000	100000	
100000	113	38	100000	78	23	30	100000	118	191	0	60	100000	100000	100000	25	100000	110	100000	100000	100000	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	0	7	100000	100000	100000	100000	100000	100000	30	100000	
55	60	74	35	114	134	114	10	154	138	109	144	0	100000	100000	100000	100000	194	100000	100000	99	
100000	100000	100000	100000	100000	100000	100000	100000	100000	15	100000	100000	100000	0	100000	100000	100000	100000	100000	100000	100000	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	38	100000	100000	100000	0	100000	100000	100000	8	100000	100000	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	21	100000	100000	100000	0	100000	100000	100000	100000	100000	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	3	9	100000	100000	100000	0	100000	100000	25	100000	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	42	100000	100000	100000	18	100000	100000	0	10	100000	100000	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	35	100000	100000	100000	100000	0	100000	22	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	25	100000	100000	100000	0	15	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	80	10	100000	100000	0	



Iteration #9
0	5	19	100000	59	79	59	100000	99	83	54	89	100000	100000	149	100000	100000	139	162	100000	100000	
100000	0	100000	100000	100000	100000	100000	100000	100000	78	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	
100000	75	0	100000	40	60	40	100000	80	153	35	70	100000	100000	130	100000	100000	120	143	100000	100000	
20	25	39	0	79	99	79	100000	119	103	74	109	100000	100000	169	100000	100000	159	182	100000	100000	
100000	35	35	100000	0	20	75	100000	40	113	70	105	100000	100000	90	100000	100000	155	103	100000	100000	
100000	90	15	100000	55	0	55	100000	95	168	50	85	100000	100000	145	100000	100000	135	158	100000	100000	
100000	100000	100000	100000	100000	100000	0	100000	100000	100000	100000	30	100000	100000	100000	100000	100000	80	100000	100000	100000	
45	50	64	25	104	124	104	0	144	128	99	134	100000	100000	194	100000	100000	184	207	100000	100000	
100000	100000	100000	100000	100000	100000	100000	100000	0	100000	100000	100000	100000	100000	50	100000	100000	100000	63	100000	100000	
100000	110	35	100000	75	20	75	100000	12	0	70	105	100000	100000	62	100000	100000	155	75	100000	100000	
100000	113	38	100000	78	23	30	100000	118	191	0	60	100000	100000	168	25	100000	110	181	100000	100000	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	0	7	100000	100000	100000	100000	100000	100000	30	100000	
55	60	74	35	114	134	114	10	154	138	109	144	0	100000	204	100000	100000	194	217	100000	99	
100000	100000	100000	100000	100000	100000	100000	100000	100000	15	100000	100000	100000	0	100000	100000	100000	100000	100000	100000	100000	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	38	100000	100000	100000	0	100000	100000	100000	8	100000	100000	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	21	100000	100000	100000	0	100000	100000	100000	100000	100000	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	3	9	100000	100000	100000	0	100000	100000	25	100000	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	42	100000	100000	100000	18	100000	100000	0	10	100000	100000	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	35	100000	100000	100000	100000	0	100000	22	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	25	100000	100000	100000	0	15	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	80	10	100000	100000	0	



Iteration #10
0	5	19	100000	59	79	59	100000	95	83	54	89	100000	100000	145	100000	100000	139	158	100000	100000	
100000	0	113	100000	153	98	153	100000	90	78	148	183	100000	100000	140	100000	100000	233	153	100000	100000	
100000	75	0	100000	40	60	40	100000	80	153	35	70	100000	100000	130	100000	100000	120	143	100000	100000	
20	25	39	0	79	99	79	100000	115	103	74	109	100000	100000	165	100000	100000	159	178	100000	100000	
100000	35	35	100000	0	20	75	100000	40	113	70	105	100000	100000	90	100000	100000	155	103	100000	100000	
100000	90	15	100000	55	0	55	100000	95	168	50	85	100000	100000	145	100000	100000	135	158	100000	100000	
100000	100000	100000	100000	100000	100000	0	100000	100000	100000	100000	30	100000	100000	100000	100000	100000	80	100000	100000	100000	
45	50	64	25	104	124	104	0	140	128	99	134	100000	100000	190	100000	100000	184	203	100000	100000	
100000	100000	100000	100000	100000	100000	100000	100000	0	100000	100000	100000	100000	100000	50	100000	100000	100000	63	100000	100000	
100000	110	35	100000	75	20	75	100000	12	0	70	105	100000	100000	62	100000	100000	155	75	100000	100000	
100000	113	38	100000	78	23	30	100000	118	191	0	60	100000	100000	168	25	100000	110	181	100000	100000	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	0	7	100000	100000	100000	100000	100000	100000	30	100000	
55	60	74	35	114	134	114	10	150	138	109	144	0	100000	200	100000	100000	194	213	100000	99	
100000	125	50	100000	90	35	90	100000	27	15	85	120	100000	0	77	100000	100000	170	90	100000	100000	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	38	100000	100000	100000	0	100000	100000	100000	8	100000	100000	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	21	100000	100000	100000	0	100000	100000	100000	100000	100000	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	3	9	100000	100000	100000	0	100000	100000	25	100000	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	42	100000	100000	100000	18	100000	100000	0	10	100000	100000	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	35	100000	100000	100000	100000	0	100000	22	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	25	100000	100000	100000	0	15	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	80	10	100000	100000	0	



Iteration #11
0	5	19	100000	59	77	59	100000	95	83	54	89	100000	100000	145	79	100000	139	158	100000	100000	
100000	0	113	100000	153	98	153	100000	90	78	148	183	100000	100000	140	173	100000	233	153	100000	100000	
100000	75	0	100000	40	58	40	100000	80	153	35	70	100000	100000	130	60	100000	120	143	100000	100000	
20	25	39	0	79	97	79	100000	115	103	74	109	100000	100000	165	99	100000	159	178	100000	100000	
100000	35	35	100000	0	20	75	100000	40	113	70	105	100000	100000	90	95	100000	155	103	100000	100000	
100000	90	15	100000	55	0	55	100000	95	168	50	85	100000	100000	145	75	100000	135	158	100000	100000	
100000	100000	100000	100000	100000	100000	0	100000	100000	100000	100000	30	100000	100000	100000	100000	100000	80	100000	100000	100000	
45	50	64	25	104	122	104	0	140	128	99	134	100000	100000	190	124	100000	184	203	100000	100000	
100000	100000	100000	100000	100000	100000	100000	100000	0	100000	100000	100000	100000	100000	50	100000	100000	100000	63	100000	100000	
100000	110	35	100000	75	20	75	100000	12	0	70	105	100000	100000	62	95	100000	155	75	100000	100000	
100000	113	38	100000	78	23	30	100000	118	191	0	60	100000	100000	168	25	100000	110	181	100000	100000	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	0	7	100000	100000	100000	100000	100000	100000	30	100000	
55	60	74	35	114	132	114	10	150	138	109	144	0	100000	200	134	100000	194	213	100000	99	
100000	125	50	100000	90	35	90	100000	27	15	85	120	100000	0	77	110	100000	170	90	100000	100000	
100000	151	76	100000	116	61	68	100000	156	229	38	98	100000	100000	0	63	100000	148	8	100000	100000	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	21	100000	100000	100000	0	100000	100000	100000	100000	100000	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	3	9	100000	100000	100000	0	100000	100000	25	100000	
100000	155	80	100000	120	65	72	100000	160	233	42	102	100000	100000	18	67	100000	0	10	100000	100000	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	35	100000	100000	100000	100000	0	100000	22	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	25	100000	100000	100000	0	15	
100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	100000	80	10	100000	100000	0	



Iteration #12
0	5	19	100000	59	77	59	100000	95	83	54	89	96	100000	145	79	100000	139	158	119	100000	
100000	0	113	100000	153	98	153	100000	90	78	148	183	190	100000	140	173	100000	233	153	213	100000	
100000	75	0	100000	40	58	40	100000	80	153	35	70	77	100000	130	60	100000	120	143	100	100000	
20	25	39	0	79	97	79	100000	115	103	74	109	116	100000	165	99	100000	159	178	139	100000	
100000	35	35	100000	0	20	75	100000	40	113	70	105	112	100000	90	95	100000	155	103	135	100000	
100000	90	15	100000	55	0	55	100000	95	168	50	85	92	100000	145	75	100000	135	158	115	100000	
100000	100000	100000	100000	100000	100000	0	100000	100000	100000	100000	30	37	100000	100000	100000	100000	80	100000	60	100000	
45	50	64	25	104	122	104	0	140	128	99	134	141	100000	190	124	100000	184	203	164	100000	
